,time,open,close,high,low,MA10,Delta,Range,Unit Size,Tradesize,Margin Used,StratProfit,Strat_Balance,WinLoss,Win,Loss,Strat_Returns_pct,StratDrawdown,bhBalance,bhDrawdown,bhreturnpct
1524,2015-04-28 21:00:00+00:00,1.09808,1.11283,1.11882,1.09597,1.085666,0.01475000000000004,0.022849999999999815,50000,55641.5,1112.83,737.500000000002,16654.000000000095,Win,737.500000000002,0.0,66.54000000000096,9223.99999999992,11128.3,3701.7999999999993,0.11282999999999993
1525,2015-04-29 21:00:00+00:00,1.11267,1.12226,1.12664,1.10712,1.0937000000000001,0.009589999999999987,0.019519999999999982,50000,56113.0,1122.26,479.4999999999994,17133.500000000095,Win,479.4999999999994,0.0,71.33500000000095,8744.49999999992,11222.6,3607.499999999998,0.12226000000000004
1526,2015-04-30 21:00:00+00:00,1.12232,1.11974,1.12908,1.1175,1.1016819999999998,-0.0025800000000000267,0.011580000000000146,50000,55987.0,1119.74,-129.00000000000134,17004.500000000095,Loss,0.0,-129.00000000000134,70.04500000000095,8873.49999999992,11197.4,3632.699999999999,0.11973999999999996
1527,2015-05-03 21:00:00+00:00,1.11954,1.11476,1.12247,1.1123,1.108286,-0.0047800000000000065,0.010170000000000012,50000,55738.0,1114.76,-239.0000000000003,16765.500000000095,Loss,0.0,-239.0000000000003,67.65500000000095,9112.49999999992,11147.6,3682.499999999998,0.11476000000000004
1528,2015-05-04 21:00:00+00:00,1.11454,1.11856,1.12234,1.10663,1.11343,0.0040199999999999125,0.01570999999999989,50000,55928.0,1118.56,200.99999999999562,16966.50000000009,Win,200.99999999999562,0.0,69.66500000000092,8911.499999999924,11185.6,3644.499999999998,0.11856000000000004
1529,2015-05-05 21:00:00+00:00,1.11858,1.13474,1.13702,1.11751,1.11753,0.016160000000000174,0.019509999999999916,50000,56737.00000000001,1134.7400000000002,808.0000000000088,17774.5000000001,Win,808.0000000000088,0.0,77.74500000000097,8103.499999999916,11347.400000000001,3482.699999999997,0.13474000000000014
1530,2015-05-06 21:00:00+00:00,1.1348,1.12665,1.1392,1.12373,1.1219560000000002,-0.008150000000000102,0.015470000000000095,50000,56332.5,1126.65,-407.50000000000506,17367.000000000095,Loss,0.0,-407.50000000000506,73.67000000000094,8510.99999999992,11266.5,3563.5999999999985,0.12665
1531,2015-05-07 21:00:00+00:00,1.12665,1.12032,1.12904,1.11791,1.122822,-0.006329999999999947,0.011130000000000084,50000,56016.0,1120.32,-316.4999999999973,17050.500000000095,Loss,0.0,-316.4999999999973,70.50500000000095,8827.49999999992,11203.2,3626.899999999998,0.12032000000000008
1532,2015-05-10 21:00:00+00:00,1.11982,1.1155,1.1207,1.1131,1.1228779999999998,-0.0043200000000001015,0.007600000000000051,50000,55775.0,1115.5,-216.0000000000051,16834.50000000009,Loss,0.0,-216.0000000000051,68.3450000000009,9043.499999999924,11155.0,3675.0999999999985,0.1155
1536,2015-05-14 21:00:00+00:00,1.14082,1.14474,1.1467,1.1324,1.126592,0.003920000000000146,0.01429999999999998,50000,57237.00000000001,1144.7400000000002,196.00000000000728,17030.5000000001,Win,196.00000000000728,0.0,70.30500000000097,8847.499999999916,11447.400000000001,3382.699999999997,0.14474000000000015
1537,2015-05-17 21:00:00+00:00,1.14484,1.1315,1.14502,1.12985,1.131596,-0.01334000000000013,0.015169999999999906,50000,56575.0,1131.5,-667.0000000000065,16363.500000000091,Loss,0.0,-667.0000000000065,63.63500000000091,9514.499999999924,11315.0,3515.0999999999985,0.1315
1538,2015-05-18 21:00:00+00:00,1.13148,1.11498,1.13264,1.1119,1.13478,-0.01649999999999996,0.02073999999999998,50000,55749.00000000001,1114.9800000000002,-824.999999999998,15538.500000000095,Loss,0.0,-824.999999999998,55.38500000000095,10339.49999999992,11149.800000000001,3680.2999999999975,0.11498000000000011
1547,2015-05-31 21:00:00+00:00,1.09807,1.09266,1.09892,1.08873,1.0937540000000001,-0.005410000000000137,0.010189999999999921,50000,54633.0,1092.66,-270.5000000000068,15268.000000000087,Loss,0.0,-270.5000000000068,52.68000000000088,10609.999999999927,10926.6,3903.499999999998,0.09266000000000003
1548,2015-06-01 21:00:00+00:00,1.09294,1.11512,1.11946,1.09163,1.092806,0.022179999999999866,0.0278299999999998,50000,55755.99999999999,1115.12,1108.9999999999934,16377.00000000008,Win,1108.9999999999934,0.0,63.77000000000079,9500.999999999935,11151.199999999999,3678.8999999999996,0.11511999999999989
1549,2015-06-02 21:00:00+00:00,1.11508,1.12754,1.12852,1.10794,1.0983100000000001,0.012459999999999916,0.020580000000000043,50000,56377.0,1127.54,622.9999999999958,17000.000000000076,Win,622.9999999999958,0.0,70.00000000000077,8877.999999999938,11275.4,3554.699999999999,0.12753999999999996
1550,2015-06-03 21:00:00+00:00,1.12738,1.12383,1.138,1.12221,1.105676,-0.003549999999999942,0.01578999999999997,50000,56191.50000000001,1123.8300000000002,-177.4999999999971,16822.50000000008,Loss,0.0,-177.4999999999971,68.2250000000008,9055.499999999935,11238.300000000001,3591.7999999999975,0.1238300000000001
1551,2015-06-04 21:00:00+00:00,1.12399,1.11138,1.128,1.10493,1.111492,-0.01261000000000001,0.023069999999999924,50000,55569.0,1111.38,-630.5000000000005,16192.000000000078,Loss,0.0,-630.5000000000005,61.920000000000776,9685.999999999936,11113.800000000001,3716.2999999999975,0.1113800000000001
1552,2015-06-07 21:00:00+00:00,1.10979,1.12919,1.13067,1.10844,1.113836,0.019399999999999862,0.022229999999999972,50000,56459.49999999999,1129.1899999999998,969.9999999999931,17162.000000000073,Win,969.9999999999931,0.0,71.62000000000073,8715.999999999942,11291.9,3538.199999999999,0.12918999999999997
1554,2015-06-09 21:00:00+00:00,1.12832,1.13241,1.13866,1.126,1.1237219999999999,0.004089999999999927,0.012660000000000116,50000,56620.49999999999,1132.4099999999999,204.49999999999636,17366.500000000065,Win,204.49999999999636,0.0,73.66500000000065,8511.499999999949,11324.099999999999,3506.0,0.13240999999999986
1555,2015-06-10 21:00:00+00:00,1.13234,1.12578,1.13318,1.11824,1.124714,-0.006559999999999899,0.014940000000000175,50000,56289.0,1125.78,-327.99999999999494,17038.500000000073,Loss,0.0,-327.99999999999494,70.38500000000072,8839.499999999942,11257.8,3572.2999999999993,0.12577999999999992
1556,2015-06-11 21:00:00+00:00,1.1258,1.12681,1.12967,1.11512,1.125076,0.0010100000000001774,0.014550000000000063,50000,56340.50000000001,1126.8100000000002,50.50000000000887,17089.00000000008,Win,50.50000000000887,0.0,70.89000000000081,8788.999999999935,11268.1,3561.999999999998,0.12681000000000003
1557,2015-06-14 21:00:00+00:00,1.1212,1.12836,1.12944,1.11893,1.1273579999999999,0.007160000000000055,0.01051000000000002,50000,56418.0,1128.3600000000001,358.0000000000028,17447.000000000084,Win,358.0000000000028,0.0,74.47000000000084,8430.99999999993,11283.6,3546.499999999998,0.12836000000000003
1559,2015-06-16 21:00:00+00:00,1.1244,1.13371,1.1358,1.12053,1.12641,0.00930999999999993,0.015269999999999895,50000,56685.5,1133.71,465.4999999999965,17912.50000000008,Win,465.4999999999965,0.0,79.1250000000008,7965.4999999999345,11337.1,3492.999999999998,0.13371000000000002
1561,2015-06-18 21:00:00+00:00,1.13645,1.13498,1.14012,1.12922,1.128854,-0.0014699999999998603,0.010900000000000132,50000,56749.00000000001,1134.9800000000002,-73.49999999999301,17839.000000000087,Loss,0.0,-73.49999999999301,78.39000000000087,8038.999999999927,11349.800000000001,3480.2999999999975,0.1349800000000001
1562,2015-06-21 21:00:00+00:00,1.1377,1.13402,1.14104,1.1312,1.1321539999999999,-0.0036799999999999056,0.009840000000000071,50000,56701.0,1134.02,-183.99999999999528,17655.000000000095,Loss,0.0,-183.99999999999528,76.55000000000094,8222.99999999992,11340.2,3489.899999999998,0.13402000000000008
1563,2015-06-22 21:00:00+00:00,1.13376,1.11676,1.13474,1.11348,1.133244,-0.017000000000000126,0.021260000000000057,50000,55838.0,1116.76,-850.0000000000063,16805.000000000087,Loss,0.0,-850.0000000000063,68.05000000000088,9072.999999999927,11167.6,3662.499999999998,0.11676000000000003
1564,2015-06-23 21:00:00+00:00,1.1165,1.12053,1.1235,1.11547,1.131664,0.004029999999999978,0.008029999999999982,50000,56026.5,1120.53,201.4999999999989,17006.500000000087,Win,201.4999999999989,0.0,70.06500000000086,8871.499999999927,11205.300000000001,3624.7999999999975,0.12053000000000011
1569,2015-06-30 21:00:00+00:00,1.11401,1.1053,1.11713,1.1043,1.115906,-0.008709999999999996,0.012829999999999897,50000,55265.0,1105.3,-435.4999999999998,16571.000000000087,Loss,0.0,-435.4999999999998,65.71000000000086,9306.999999999927,11053.0,3777.0999999999985,0.1053
1576,2015-07-09 21:00:00+00:00,1.10354,1.11552,1.12159,1.10312,1.1034039999999998,0.011980000000000102,0.018469999999999986,50000,55776.0,1115.52,599.0000000000051,17170.00000000009,Win,599.0000000000051,0.0,71.70000000000091,8707.999999999924,11155.2,3674.899999999998,0.11552000000000007
1577,2015-07-12 21:00:00+00:00,1.10952,1.10014,1.11972,1.09957,1.105488,-0.009380000000000166,0.020150000000000112,50000,55006.99999999999,1100.1399999999999,-469.0000000000083,16701.000000000084,Loss,0.0,-469.0000000000083,67.01000000000083,9176.99999999993,11001.4,3828.699999999999,0.10013999999999997
1578,2015-07-13 21:00:00+00:00,1.09986,1.10091,1.10847,1.09654,1.104344,0.0010499999999999954,0.011929999999999996,50000,55045.5,1100.91,52.49999999999977,16753.500000000084,Win,52.49999999999977,0.0,67.53500000000084,9124.49999999993,11009.1,3820.999999999998,0.10091000000000004
1585,2015-07-22 21:00:00+00:00,1.0929,1.09818,1.10182,1.09218,1.0878960000000002,0.005279999999999951,0.009640000000000093,50000,54909.0,1098.18,263.99999999999756,17017.50000000008,Win,263.99999999999756,0.0,70.17500000000081,8860.499999999935,10981.8,3848.2999999999993,0.09817999999999993
1586,2015-07-23 21:00:00+00:00,1.09839,1.09823,1.09951,1.09254,1.0900480000000001,-0.00015999999999993797,0.006969999999999921,50000,54911.5,1098.23,-7.9999999999968985,17009.500000000084,Loss,0.0,-7.9999999999968985,70.09500000000084,8868.49999999993,10982.300000000001,3847.7999999999975,0.09823000000000011
1587,2015-07-26 21:00:00+00:00,1.09834,1.10876,1.113,1.0969,1.093092,0.010419999999999874,0.016100000000000003,50000,55438.0,1108.76,520.9999999999936,17530.500000000076,Win,520.9999999999936,0.0,75.30500000000076,8347.499999999938,11087.6,3742.499999999998,0.10876000000000004
1588,2015-07-27 21:00:00+00:00,1.10877,1.106,1.10996,1.10224,1.098396,-0.002769999999999939,0.007719999999999949,50000,55300.00000000001,1106.0000000000002,-138.49999999999696,17392.00000000008,Loss,0.0,-138.49999999999696,73.92000000000081,8485.999999999935,11060.000000000002,3770.0999999999967,0.10600000000000018
1589,2015-07-28 21:00:00+00:00,1.10605,1.09843,1.10842,1.09672,1.1008900000000001,-0.00761999999999996,0.011700000000000044,50000,54921.5,1098.43,-380.999999999998,17011.00000000008,Loss,0.0,-380.999999999998,70.11000000000081,8866.999999999935,10984.3,3845.7999999999993,0.09842999999999992
1590,2015-07-29 21:00:00+00:00,1.09854,1.09322,1.09894,1.08934,1.102018,-0.005319999999999991,0.009600000000000053,50000,54661.00000000001,1093.2200000000003,-265.99999999999955,16745.00000000008,Loss,0.0,-265.99999999999955,67.45000000000081,9132.999999999935,10932.2,3897.899999999998,0.09322000000000007
1598,2015-08-10 21:00:00+00:00,1.10211,1.10422,1.10886,1.09607,1.0939699999999999,0.0021100000000000563,0.012789999999999857,50000,55211.0,1104.22,105.50000000000281,16850.500000000084,Win,105.50000000000281,0.0,68.50500000000083,9027.49999999993,11042.199999999999,3787.8999999999996,0.1042199999999999
1599,2015-08-11 21:00:00+00:00,1.10424,1.11604,1.12139,1.10243,1.097166,0.01179999999999981,0.018960000000000088,50000,55801.99999999999,1116.04,589.9999999999906,17440.500000000076,Win,589.9999999999906,0.0,74.40500000000077,8437.499999999938,11160.4,3669.699999999999,0.11603999999999996
1600,2015-08-12 21:00:00+00:00,1.11592,1.11511,1.11893,1.108,1.102246,-0.0008099999999999774,0.010929999999999884,50000,55755.5,1115.1100000000001,-40.49999999999887,17400.000000000076,Loss,0.0,-40.49999999999887,74.00000000000075,8477.999999999938,11151.1,3678.999999999998,0.11511000000000003
1601,2015-08-13 21:00:00+00:00,1.11494,1.11094,1.11888,1.1098,1.1067580000000001,-0.0040000000000000036,0.009080000000000199,50000,55547.0,1110.94,-200.00000000000017,17200.000000000076,Loss,0.0,-200.00000000000017,72.00000000000077,8677.999999999938,11109.4,3720.699999999999,0.11093999999999997
1602,2015-08-16 21:00:00+00:00,1.11197,1.10765,1.11249,1.10588,1.109836,-0.0043199999999998795,0.006610000000000005,50000,55382.5,1107.65,-215.99999999999397,16984.000000000084,Loss,0.0,-215.99999999999397,69.84000000000083,8893.99999999993,11076.5,3753.5999999999985,0.10765
1603,2015-08-17 21:00:00+00:00,1.10782,1.10254,1.10938,1.10174,1.110978,-0.005279999999999951,0.007640000000000091,50000,55127.00000000001,1102.5400000000002,-263.99999999999756,16720.000000000087,Loss,0.0,-263.99999999999756,67.20000000000088,9157.999999999927,11025.400000000001,3804.699999999997,0.10254000000000014
1606,2015-08-20 21:00:00+00:00,1.12396,1.1387,1.13886,1.12296,1.1116579999999998,0.014739999999999975,0.015900000000000025,50000,56935.0,1138.7,736.9999999999987,17457.000000000084,Win,736.9999999999987,0.0,74.57000000000085,8420.99999999993,11387.0,3443.0999999999985,0.1387
1607,2015-08-23 21:00:00+00:00,1.13772,1.16198,1.17142,1.13696,1.1168080000000002,0.02425999999999995,0.034459999999999935,50000,58099.0,1161.98,1212.9999999999975,18670.00000000008,Win,1212.9999999999975,0.0,86.7000000000008,7207.9999999999345,11619.8,3210.2999999999993,0.16197999999999993
1608,2015-08-24 21:00:00+00:00,1.16216,1.15164,1.16218,1.13969,1.1276760000000001,-0.010520000000000085,0.0224899999999999,50000,57582.0,1151.64,-526.0000000000042,18144.000000000076,Loss,0.0,-526.0000000000042,81.44000000000075,7733.999999999938,11516.4,3313.699999999999,0.15163999999999997
1609,2015-08-25 21:00:00+00:00,1.15164,1.1314,1.15614,1.1292,1.1375199999999999,-0.020240000000000036,0.026939999999999964,50000,56570.0,1131.4,-1012.0000000000018,17132.000000000076,Loss,0.0,-1012.0000000000018,71.32000000000076,8745.999999999938,11314.0,3516.0999999999985,0.1314
1610,2015-08-26 21:00:00+00:00,1.13108,1.12462,1.13647,1.12034,1.1413119999999999,-0.006460000000000132,0.0161300000000002,50000,56231.0,1124.6200000000001,-323.0000000000066,16809.00000000007,Loss,0.0,-323.0000000000066,68.0900000000007,9068.999999999945,11246.199999999999,3583.8999999999996,0.1246199999999999
1616,2015-09-02 21:00:00+00:00,1.12262,1.11236,1.12434,1.10874,1.122192,-0.010259999999999936,0.015599999999999836,50000,55618.0,1112.3600000000001,-512.9999999999968,16296.000000000073,Loss,0.0,-512.9999999999968,62.960000000000726,9581.999999999942,11123.6,3706.499999999998,0.11236000000000004
1617,2015-09-03 21:00:00+00:00,1.11238,1.11489,1.11919,1.10898,1.120984,0.0025100000000000122,0.01020999999999983,50000,55744.5,1114.89,125.50000000000061,16421.500000000073,Win,125.50000000000061,0.0,64.21500000000073,9456.499999999942,11148.9,3681.199999999999,0.11488999999999996
1621,2015-09-09 21:00:00+00:00,1.12067,1.12791,1.12954,1.11719,1.117322,0.007239999999999913,0.012350000000000083,50000,56395.5,1127.91,361.9999999999957,16783.50000000007,Win,361.9999999999957,0.0,67.83500000000069,9094.499999999945,11279.1,3550.999999999998,0.12791000000000002
1622,2015-09-10 21:00:00+00:00,1.12787,1.1338,1.13494,1.12544,1.12042,0.005929999999999991,0.009500000000000064,50000,56689.99999999999,1133.8,296.49999999999955,17080.00000000007,Win,296.49999999999955,0.0,70.80000000000068,8797.999999999945,11338.0,3492.0999999999985,0.1338
1623,2015-09-13 21:00:00+00:00,1.13324,1.13167,1.13733,1.12834,1.123804,-0.0015700000000000713,0.008990000000000054,50000,56583.5,1131.67,-78.50000000000357,17001.500000000065,Loss,0.0,-78.50000000000357,70.01500000000065,8876.499999999949,11316.699999999999,3513.3999999999996,0.1316699999999999
1624,2015-09-14 21:00:00+00:00,1.13196,1.12687,1.13289,1.12588,1.126796,-0.005090000000000039,0.007009999999999961,50000,56343.5,1126.8700000000001,-254.50000000000193,16747.000000000065,Loss,0.0,-254.50000000000193,67.47000000000065,9130.999999999949,11268.7,3561.399999999998,0.12687000000000007
1625,2015-09-15 21:00:00+00:00,1.1269,1.12915,1.13207,1.1214,1.1281279999999998,0.0022500000000000853,0.010669999999999957,50000,56457.50000000001,1129.15,112.50000000000426,16859.50000000007,Win,112.50000000000426,0.0,68.5950000000007,9018.499999999945,11291.500000000002,3538.5999999999967,0.12915000000000018
1628,2015-09-20 21:00:00+00:00,1.1284,1.1189,1.13304,1.11813,1.131912,-0.009500000000000064,0.014909999999999979,50000,55945.0,1118.9,-475.0000000000032,16384.500000000065,Loss,0.0,-475.0000000000032,63.84500000000066,9493.499999999949,11189.0,3641.0999999999985,0.1189
1633,2015-09-27 21:00:00+00:00,1.11858,1.12443,1.12478,1.11469,1.117994,0.005850000000000133,0.010089999999999932,50000,56221.5,1124.43,292.50000000000665,16677.000000000073,Win,292.50000000000665,0.0,66.77000000000073,9200.999999999942,11244.300000000001,3585.7999999999975,0.12443000000000011
1634,2015-09-28 21:00:00+00:00,1.1245,1.12489,1.12816,1.11941,1.119098,0.00038999999999989043,0.008750000000000036,50000,56244.5,1124.89,19.49999999999452,16696.500000000065,Win,19.49999999999452,0.0,66.96500000000066,9181.499999999949,11248.9,3581.199999999999,0.12488999999999996
1635,2015-09-29 21:00:00+00:00,1.12493,1.11769,1.12618,1.11574,1.121564,-0.007239999999999913,0.010440000000000005,50000,55884.5,1117.69,-361.9999999999957,16334.500000000071,Loss,0.0,-361.9999999999957,63.34500000000072,9543.499999999944,11176.900000000001,3653.199999999997,0.11769000000000014
1636,2015-09-30 21:00:00+00:00,1.11751,1.11942,1.12092,1.1135,1.121376,0.0019100000000000783,0.007419999999999982,50000,55971.00000000001,1119.42,95.50000000000392,16430.000000000073,Win,95.50000000000392,0.0,64.30000000000074,9447.999999999942,11194.2,3635.899999999998,0.11942000000000007
1639,2015-10-05 21:00:00+00:00,1.11893,1.12717,1.12796,1.11722,1.120536,0.008240000000000025,0.010739999999999972,50000,56358.5,1127.17,412.00000000000125,16842.000000000076,Win,412.00000000000125,0.0,68.42000000000077,9035.999999999938,11271.7,3558.399999999998,0.12717000000000006
1641,2015-10-07 21:00:00+00:00,1.12371,1.1276,1.13274,1.12347,1.1222699999999999,0.003889999999999949,0.009270000000000111,50000,56380.0,1127.6000000000001,194.49999999999744,17036.500000000073,Win,194.49999999999744,0.0,70.36500000000072,8841.499999999942,11276.0,3554.0999999999985,0.1276
1642,2015-10-08 21:00:00+00:00,1.12774,1.13586,1.13872,1.12672,1.12397,0.008120000000000127,0.01200000000000001,50000,56793.00000000001,1135.8600000000001,406.00000000000637,17442.50000000008,Win,406.00000000000637,0.0,74.42500000000081,8435.499999999935,11358.6,3471.499999999998,0.13586000000000004
1643,2015-10-11 21:00:00+00:00,1.13634,1.13586,1.13967,1.13543,1.1268239999999998,-0.0004799999999998139,0.0042400000000000215,50000,56793.00000000001,1135.8600000000001,-23.999999999990695,17418.500000000087,Loss,0.0,-23.999999999990695,74.18500000000088,8459.499999999927,11358.6,3471.499999999998,0.13586000000000004
1644,2015-10-12 21:00:00+00:00,1.13604,1.13786,1.1411,1.13444,1.130246,0.0018200000000001548,0.00666000000000011,50000,56893.00000000001,1137.8600000000001,91.00000000000774,17509.500000000095,Win,91.00000000000774,0.0,75.09500000000095,8368.49999999992,11378.6,3451.499999999998,0.13786000000000004
1645,2015-10-13 21:00:00+00:00,1.13796,1.14736,1.14892,1.13776,1.132358,0.009399999999999853,0.011159999999999837,50000,57368.0,1147.3600000000001,469.99999999999267,17979.500000000087,Win,469.99999999999267,0.0,79.79500000000088,7898.499999999927,11473.599999999999,3356.5,0.14735999999999985
1646,2015-10-14 21:00:00+00:00,1.14732,1.13842,1.14952,1.13632,1.1370799999999999,-0.008899999999999908,0.0132000000000001,50000,56921.0,1138.42,-444.9999999999954,17534.500000000095,Loss,0.0,-444.9999999999954,75.34500000000095,8343.49999999992,11384.2,3445.899999999998,0.13842000000000007
1647,2015-10-15 21:00:00+00:00,1.13944,1.13487,1.13964,1.13344,1.1394199999999999,-0.004569999999999963,0.006199999999999983,50000,56743.5,1134.8700000000001,-228.49999999999815,17306.000000000095,Loss,0.0,-228.49999999999815,73.06000000000094,8571.99999999992,11348.7,3481.399999999998,0.13487000000000007
1648,2015-10-18 21:00:00+00:00,1.13606,1.13272,1.13792,1.13056,1.139364,-0.0033400000000001207,0.007360000000000033,50000,56636.0,1132.72,-167.00000000000603,17139.000000000087,Loss,0.0,-167.00000000000603,71.39000000000087,8738.999999999927,11327.199999999999,3502.8999999999996,0.1327199999999999
1659,2015-11-02 22:00:00+00:00,1.1014,1.09651,1.10301,1.09362,1.0999659999999998,-0.004889999999999839,0.00939000000000001,50000,54825.50000000001,1096.5100000000002,-244.49999999999196,16894.5000000001,Loss,0.0,-244.49999999999196,68.94500000000099,8983.499999999916,10965.1,3864.999999999998,0.09651000000000004
1660,2015-11-03 22:00:00+00:00,1.09646,1.0866,1.0968,1.08442,1.0983699999999998,-0.00985999999999998,0.012380000000000058,50000,54330.0,1086.6,-492.999999999999,16401.5000000001,Loss,0.0,-492.999999999999,64.01500000000098,9476.499999999916,10866.0,3964.0999999999985,0.0866
1668,2015-11-15 22:00:00+00:00,1.07419,1.06862,1.07584,1.06749,1.075402,-0.005570000000000075,0.008349999999999858,50000,53430.99999999999,1068.62,-278.50000000000375,16123.000000000095,Loss,0.0,-278.50000000000375,61.23000000000094,9754.99999999992,10686.199999999999,4143.9,0.06861999999999989
1673,2015-11-22 22:00:00+00:00,1.064,1.06362,1.0657,1.0593,1.067228,-0.00038000000000004697,0.006400000000000183,50000,53181.0,1063.6200000000001,-19.00000000000235,16104.000000000091,Loss,0.0,-19.00000000000235,61.040000000000916,9773.999999999924,10636.2,4193.899999999998,0.06362000000000008
1681,2015-12-02 22:00:00+00:00,1.0616,1.09391,1.09813,1.05237,1.0603840000000002,0.03230999999999984,0.04576000000000002,50000,54695.5,1093.91,1615.499999999992,17719.500000000084,Win,1615.499999999992,0.0,77.19500000000083,8158.499999999931,10939.099999999999,3891.0,0.09390999999999985
1682,2015-12-03 22:00:00+00:00,1.09414,1.08823,1.09566,1.08363,1.066996,-0.00590999999999986,0.012029999999999985,50000,54411.5,1088.23,-295.499999999993,17424.00000000009,Loss,0.0,-295.499999999993,74.2400000000009,8453.999999999924,10882.300000000001,3947.7999999999975,0.08823000000000011
1683,2015-12-06 22:00:00+00:00,1.08748,1.08374,1.08874,1.07962,1.0726879999999999,-0.0037400000000000766,0.009120000000000017,50000,54186.99999999999,1083.7399999999998,-187.00000000000384,17237.000000000087,Loss,0.0,-187.00000000000384,72.37000000000087,8640.999999999927,10837.4,3992.699999999999,0.08373999999999997
1684,2015-12-07 22:00:00+00:00,1.08366,1.08921,1.09025,1.08304,1.078088,0.005549999999999944,0.007209999999999939,50000,54460.5,1089.21,277.4999999999972,17514.500000000084,Win,277.4999999999972,0.0,75.14500000000083,8363.49999999993,10892.1,3937.999999999998,0.08921000000000004
1685,2015-12-08 22:00:00+00:00,1.08918,1.10252,1.10431,1.08794,1.083212,0.013339999999999907,0.016369999999999996,50000,55126.0,1102.52,666.9999999999953,18181.50000000008,Win,666.9999999999953,0.0,81.8150000000008,7696.4999999999345,11025.199999999999,3804.8999999999996,0.10251999999999989
1686,2015-12-09 22:00:00+00:00,1.10246,1.09409,1.10246,1.09253,1.091384,-0.008369999999999989,0.009929999999999994,50000,54704.5,1094.09,-418.49999999999943,17763.00000000008,Loss,0.0,-418.49999999999943,77.63000000000079,8114.9999999999345,10940.9,3889.199999999999,0.09408999999999997
1687,2015-12-10 22:00:00+00:00,1.09407,1.09913,1.1031,1.09266,1.09137,0.005059999999999842,0.010440000000000005,50000,54956.5,1099.13,252.99999999999213,18016.000000000073,Win,252.99999999999213,0.0,80.16000000000072,7861.999999999942,10991.3,3838.7999999999993,0.09912999999999993
1688,2015-12-13 22:00:00+00:00,1.09855,1.0993,1.10488,1.09456,1.093584,0.0007500000000000284,0.010320000000000107,50000,54965.0,1099.3,37.50000000000142,18053.500000000073,Win,37.50000000000142,0.0,80.53500000000074,7824.499999999942,10993.0,3837.0999999999985,0.0993
1689,2015-12-14 22:00:00+00:00,1.09936,1.09309,1.10598,1.09046,1.096724,-0.006269999999999998,0.015519999999999978,50000,54654.49999999999,1093.09,-313.4999999999999,17740.000000000073,Loss,0.0,-313.4999999999999,77.40000000000073,8137.999999999942,10930.9,3899.199999999999,0.09308999999999996
1690,2015-12-15 22:00:00+00:00,1.09295,1.09122,1.1012,1.08876,1.097478,-0.0017300000000000093,0.012440000000000007,50000,54561.00000000001,1091.2200000000003,-86.50000000000047,17653.500000000073,Loss,0.0,-86.50000000000047,76.53500000000074,8224.499999999942,10912.2,3917.899999999998,0.09122000000000008
1695,2015-12-22 22:00:00+00:00,1.09564,1.09111,1.09573,1.087,1.08935,-0.004529999999999923,0.008730000000000127,50000,54555.5,1091.1100000000001,-226.49999999999613,17427.000000000076,Loss,0.0,-226.49999999999613,74.27000000000076,8450.999999999938,10911.1,3918.999999999998,0.09111000000000004
1696,2015-12-23 22:00:00+00:00,1.09102,1.09638,1.09674,1.0904,1.089294,0.005359999999999809,0.006340000000000012,50000,54818.99999999999,1096.3799999999999,267.99999999999045,17695.000000000065,Win,267.99999999999045,0.0,76.95000000000066,8182.999999999949,10963.8,3866.2999999999993,0.09637999999999992
1697,2015-12-27 22:00:00+00:00,1.09638,1.09684,1.09926,1.09535,1.09204,0.000460000000000127,0.003909999999999858,50000,54842.0,1096.84,23.00000000000635,17718.000000000073,Win,23.00000000000635,0.0,77.18000000000073,8159.999999999942,10968.4,3861.699999999999,0.09683999999999997
1698,2015-12-28 22:00:00+00:00,1.09693,1.0921,1.09918,1.08993,1.094306,-0.00482999999999989,0.00924999999999998,50000,54605.0,1092.1,-241.4999999999945,17476.50000000008,Loss,0.0,-241.4999999999945,74.7650000000008,8401.499999999935,10921.0,3909.0999999999985,0.0921
1699,2015-12-29 22:00:00+00:00,1.09234,1.09319,1.0944,1.09021,1.094462,0.0008500000000000174,0.004190000000000138,50000,54659.50000000001,1093.1900000000003,42.50000000000087,17519.00000000008,Win,42.50000000000087,0.0,75.1900000000008,8358.999999999935,10931.900000000001,3898.199999999997,0.09319000000000015
1706,2016-01-10 22:00:00+00:00,1.09199,1.08593,1.097,1.08478,1.084158,-0.006059999999999954,0.012219999999999898,50000,54296.5,1085.93,-302.9999999999977,17216.00000000008,Loss,0.0,-302.9999999999977,72.1600000000008,8661.999999999935,10859.300000000001,3970.7999999999975,0.0859300000000001
1707,2016-01-11 22:00:00+00:00,1.08588,1.08579,1.09004,1.08198,1.084706,-8.999999999992347e-05,0.008059999999999956,50000,54289.5,1085.79,-4.499999999996174,17211.500000000087,Loss,0.0,-4.499999999996174,72.11500000000089,8666.499999999927,10857.9,3972.199999999999,0.08578999999999996
1708,2016-01-12 22:00:00+00:00,1.086,1.08772,1.08878,1.0805,1.086972,0.0017199999999999438,0.008280000000000065,50000,54386.0,1087.72,85.99999999999719,17297.500000000084,Win,85.99999999999719,0.0,72.97500000000083,8580.49999999993,10877.2,3952.899999999998,0.08772000000000008
