Price,Close,High,Low,Open,Volume
Ticker,MES=F,MES=F,MES=F,MES=F,MES=F
Date,,,,,
2021-03-02,3867.5,3906.75,3865.75,3903.0,1240740
2021-03-03,3816.75,3897.75,3813.0,3867.75,1541944
2021-03-04,3765.5,3842.0,3720.5,3817.75,2214003
2021-03-05,3839.0,3850.0,3728.5,3765.0,2201668
2021-03-08,3819.25,3879.25,3796.25,3854.5,1587819
2021-03-09,3873.25,3901.25,3826.25,3831.5,943071
2021-03-10,3896.5,3916.25,3856.75,3877.0,1131511
2021-03-11,3936.75,3958.5,3893.0,3908.75,731693
2021-03-12,3942.25,3947.75,3910.0,3937.25,350592
2021-03-15,3967.5,3969.75,3922.0,3946.0,149588
2021-03-16,3962.5,3980.25,3952.75,3966.25,118247
2021-03-17,3974.0,3983.75,3935.25,3965.5,118706
2021-03-18,3916.5,3988.5,3907.5,3971.75,93285
2021-03-19,3912.6201171875,3934.5,3906.75,3921.25,1073241
2021-03-22,3930.0,3944.5,3885.0,3893.75,756434
2021-03-23,3899.75,3938.75,3890.5,3933.0,1142576
2021-03-24,3880.75,3931.75,3877.5,3905.5,1171625
2021-03-25,3900.5,3909.5,3843.25,3883.0,1454050
2021-03-26,3964.75,3967.75,3900.75,3907.75,1042676
2021-03-29,3959.0,3971.25,3929.0,3961.5,1376697
2021-03-30,3947.75,3969.0,3933.75,3964.25,1057421
2021-03-31,3967.5,3983.75,3941.5,3949.5,764414
2021-04-01,4010.0,4015.25,3964.5,3967.0,673486
2021-04-05,4067.75,4073.75,4021.0,4028.5,589360
2021-04-06,4064.0,4076.0,4052.25,4070.0,732333
2021-04-07,4070.0,4075.75,4056.5,4067.0,669472
2021-04-08,4089.0,4098.5,4072.5,4075.0,591195
2021-04-09,4119.5,4121.5,4081.0,4098.0,626181
2021-04-12,4120.25,4124.25,4104.5,4114.0,665456
2021-04-13,4132.75,4139.75,4101.25,4122.5,646010
2021-04-14,4118.0,4143.75,4113.0,4134.5,1026844
2021-04-15,4162.5,4166.75,4119.5,4123.25,656640
2021-04-16,4176.25,4183.5,4154.25,4162.5,694848
2021-04-19,4155.5,4174.75,4142.0,4165.5,1024651
2021-04-20,4126.5,4167.5,4110.5,4156.5,1144209
2021-04-21,4164.75,4167.25,4112.75,4120.75,849638
2021-04-22,4127.75,4171.75,4115.25,4157.75,1323732
2021-04-23,4171.5,4186.75,4127.5,4129.75,756478
2021-04-26,4179.5,4186.0,4163.25,4170.5,557351
2021-04-27,4179.0,4191.75,4166.75,4181.5,572040
2021-04-28,4176.25,4194.0,4170.25,4180.5,675029
2021-04-29,4203.5,4210.75,4168.0,4185.0,959965
2021-04-30,4174.5,4201.25,4167.25,4200.5,945134
2021-05-03,4185.75,4202.5,4181.0,4181.25,656266
2021-05-04,4158.25,4185.75,4120.5,4184.0,1198349
2021-05-05,4160.0,4180.0,4153.0,4158.5,797762
2021-05-06,4194.25,4197.0,4140.5,4159.0,1088435
2021-05-07,4225.25,4232.25,4191.75,4196.5,788472
2021-05-10,4183.5,4238.0,4172.0,4226.5,929364
2021-05-11,4146.25,4185.5,4103.75,4177.0,1592809
2021-05-12,4058.75,4150.25,4051.0,4140.25,1630334
2021-05-13,4107.0,4126.75,4029.25,4053.75,1390197
2021-05-14,4169.0,4178.25,4104.75,4112.25,741723
2021-05-17,4157.75,4178.75,4136.5,4169.25,840517
2021-05-18,4123.0,4179.5,4111.75,4159.5,754371
2021-05-19,4111.5,4123.0,4055.75,4114.25,1331299
2021-05-20,4154.25,4169.0,4084.5,4108.0,866585
2021-05-21,4151.75,4185.0,4147.0,4152.75,905340
2021-05-24,4193.75,4206.25,4142.5,4151.25,565613
2021-05-25,4185.5,4212.75,4179.25,4199.5,750389
2021-05-26,4193.0,4204.5,4180.5,4188.25,613012
2021-05-27,4199.0,4211.5,4177.75,4193.25,631352
2021-05-28,4202.5,4217.75,4201.0,4211.5,525234
2021-06-01,4198.5,4230.0,4189.75,4206.5,807350
2021-06-02,4206.25,4215.0,4190.75,4198.25,660607
2021-06-03,4191.25,4213.5,4165.0,4207.5,872101
2021-06-04,4228.25,4232.0,4177.0,4191.0,571086
2021-06-07,4225.5,4234.5,4214.0,4232.0,598200
2021-06-08,4225.75,4236.75,4206.0,4227.5,752116
2021-06-09,4218.5,4235.5,4217.0,4225.75,561993
2021-06-10,4238.0,4249.0,4207.0,4222.25,737328
2021-06-11,4245.75,4247.75,4230.75,4240.0,147389
2021-06-14,4254.75,4257.5,4233.5,4246.5,82896
2021-06-15,4246.5,4267.5,4238.0,4255.25,61522
2021-06-16,4223.0,4251.25,4200.75,4248.0,69818
2021-06-17,4222.25,4232.5,4192.75,4214.25,74669
2021-06-18,4187.25,4231.5,4183.75,4222.75,983593
2021-06-21,4213.75,4219.75,4126.5,4142.5,724705
2021-06-22,4236.25,4245.25,4205.75,4219.0,524090
2021-06-23,4231.5,4248.25,4230.5,4237.75,431530
2021-06-24,4256.0,4263.25,4232.0,4233.75,412380
2021-06-25,4271.25,4276.75,4253.5,4262.25,388417
2021-06-28,4280.5,4282.0,4264.25,4275.0,439455
2021-06-29,4282.0,4291.0,4271.5,4281.25,448502
2021-06-30,4288.5,4294.0,4269.25,4284.5,535229
2021-07-01,4310.75,4312.0,4286.0,4293.75,498634
2021-07-02,4342.75,4347.0,4308.25,4310.0,446891
2021-07-06,4334.0,4348.25,4305.5,4340.25,735486
2021-07-07,4349.75,4353.0,4320.25,4328.75,683795
2021-07-08,4313.0,4353.0,4279.25,4352.75,1139550
2021-07-09,4360.0,4363.5,4293.0,4310.75,579934
2021-07-12,4376.5,4378.75,4341.75,4362.25,497451
2021-07-13,4361.25,4383.75,4356.5,4376.75,660164
2021-07-14,4367.75,4384.5,4349.75,4359.75,691858
2021-07-15,4352.0,4370.25,4332.25,4367.0,772186
2021-07-16,4318.5,4368.0,4314.25,4348.0,755256
2021-07-19,4251.25,4322.25,4224.0,4320.25,1324064
2021-07-20,4315.5,4328.75,4252.75,4263.0,900448
2021-07-21,4350.5,4355.25,4309.75,4319.0,578208
2021-07-22,4359.5,4371.5,4341.5,4355.25,500563
2021-07-23,4403.0,4407.75,4367.5,4371.0,474398
2021-07-26,4414.25,4416.75,4375.5,4400.25,507978
2021-07-27,4394.5,4416.0,4364.5,4415.75,934515
2021-07-28,4393.75,4407.75,4375.75,4379.75,697343
2021-07-29,4411.75,4422.75,4380.25,4393.25,544719
2021-07-30,4389.5,4405.0,4370.5,4394.75,747455
2021-08-02,4379.75,4419.75,4377.25,4395.5,693668
2021-08-03,4415.0,4417.0,4365.25,4384.25,756469
2021-08-04,4394.75,4415.25,4391.25,4409.0,555035
2021-08-05,4421.5,4422.5,4393.75,4396.75,392989
2021-08-06,4429.5,4433.25,4416.0,4420.5,463755
2021-08-09,4425.75,4432.0,4412.25,4428.25,421819
2021-08-10,4430.0,4438.25,4416.75,4427.0,434681
2021-08-11,4440.5,4443.5,4420.5,4429.0,448269
2021-08-12,4454.5,4456.25,4430.25,4440.5,365690
2021-08-13,4462.5,4463.25,4451.0,4456.0,352574
2021-08-16,4474.0,4476.5,4432.5,4456.25,658401
2021-08-17,4443.5,4472.25,4412.0,4471.0,1042708
2021-08-18,4394.5,4449.75,4381.75,4437.0,936206
2021-08-19,4401.5,4414.75,4347.5,4389.25,1248532
2021-08-20,4437.0,4440.5,4371.75,4403.5,814722
2021-08-23,4475.5,4485.75,4433.5,4435.25,496055
2021-08-24,4482.5,4492.0,4476.75,4481.0,428828
2021-08-25,4493.0,4498.0,4476.25,4483.75,400720
2021-08-26,4466.5,4494.5,4465.0,4493.25,784883
2021-08-27,4505.5,4510.0,4462.0,4469.75,540107
2021-08-30,4525.25,4534.5,4500.75,4508.5,509281
2021-08-31,4520.5,4542.25,4512.75,4529.5,775486
2021-09-01,4521.25,4540.0,4519.25,4527.5,580462
2021-09-02,4535.25,4544.0,4516.0,4522.5,588129
2021-09-03,4534.5,4550.0,4519.25,4536.5,655159
2021-09-07,4519.25,4548.0,4510.75,4533.25,763253
2021-09-08,4512.5,4524.75,4492.0,4517.75,804048
2021-09-09,4492.25,4529.0,4485.5,4511.25,794664
2021-09-10,4458.25,4518.25,4456.5,4490.75,318006
2021-09-13,4469.0,4492.75,4444.25,4461.25,238911
2021-09-14,4444.5,4489.0,4435.25,4475.75,138861
2021-09-15,4481.75,4487.5,4437.5,4447.0,124317
2021-09-16,4474.25,4487.75,4443.0,4484.75,83475
2021-09-17,4464.330078125,4482.25,4459.0,4471.75,946289
2021-09-20,4421.75,4421.75,4294.0,4411.5,1230989
2021-09-21,4343.25,4395.5,4329.0,4342.75,1188465
2021-09-22,4384.0,4406.25,4321.0,4337.25,966992
2021-09-23,4438.0,4455.0,4385.25,4385.75,726540
2021-09-24,4445.75,4453.0,4410.5,4439.25,680375
2021-09-27,4433.0,4472.0,4425.0,4446.25,679707
2021-09-28,4343.5,4442.0,4334.5,4429.5,1332967
2021-09-29,4349.75,4378.75,4344.25,4347.75,1089102
2021-09-30,4297.75,4388.5,4294.25,4358.25,1228951
2021-10-01,4343.75,4365.75,4260.0,4301.75,1334932
2021-10-04,4291.25,4362.0,4267.75,4348.75,1333943
2021-10-05,4334.0,4359.75,4269.0,4296.5,933723
2021-10-06,4354.0,4357.5,4273.75,4334.25,1301755
2021-10-07,4390.0,4421.5,4354.5,4355.25,782247
2021-10-08,4382.25,4407.75,4376.25,4390.75,900680
2021-10-11,4351.0,4407.25,4343.75,4381.25,894562
2021-10-12,4340.75,4365.25,4317.5,4348.0,1049968
2021-10-13,4355.0,4364.75,4319.0,4327.75,1040781
2021-10-14,4429.0,4437.5,4354.0,4355.0,760726
2021-10-15,4462.5,4467.5,4426.25,4435.0,641870
2021-10-18,4477.5,4480.0,4436.25,4465.0,662443
2021-10-19,4511.25,4517.5,4471.75,4475.5,580321
2021-10-20,4528.0,4532.25,4504.25,4515.75,587442
2021-10-21,4541.75,4543.25,4510.0,4524.75,548464
2021-10-22,4536.5,4551.5,4515.25,4530.5,861002
2021-10-25,4558.0,4566.5,4522.5,4528.75,577964
2021-10-26,4565.25,4590.0,4560.75,4565.0,787246
2021-10-27,4544.5,4576.75,4543.75,4563.75,787003
2021-10-28,4587.5,4589.75,4545.25,4548.0,716851
2021-10-29,4597.0,4603.5,4559.25,4578.0,722153
2021-11-01,4605.75,4619.5,4586.75,4607.25,611204
2021-11-02,4623.5,4627.0,4593.25,4606.0,535872
2021-11-03,4652.25,4657.75,4613.0,4621.5,597358
2021-11-04,4673.25,4676.5,4650.75,4652.0,675998
2021-11-05,4690.25,4711.75,4667.5,4672.0,831363
2021-11-08,4694.0,4707.0,4676.5,4679.0,729582
2021-11-09,4678.25,4700.5,4663.5,4691.0,1003207
2021-11-10,4642.0,4680.25,4625.25,4675.0,1208428
2021-11-11,4643.0,4661.5,4638.25,4644.5,691707
2021-11-12,4678.25,4685.75,4644.0,4647.0,686436
2021-11-15,4679.0,4697.5,4667.0,4684.0,713816
2021-11-16,4696.0,4709.75,4670.75,4681.0,598655
2021-11-17,4686.25,4701.0,4679.5,4696.75,622015
2021-11-18,4701.5,4706.5,4668.0,4685.5,752668
2021-11-19,4694.5,4723.5,4684.25,4705.0,766197
2021-11-22,4679.75,4740.5,4674.25,4700.25,883611
2021-11-23,4688.5,4695.5,4649.0,4686.0,1400472
2021-11-24,4699.0,4702.25,4656.25,4686.0,896185
2021-11-26,4595.75,4717.0,4577.25,4699.75,1102593
2021-11-29,4651.0,4669.75,4588.5,4588.75,1128333
2021-11-30,4566.25,4667.5,4556.75,4657.25,1629825
2021-12-01,4508.5,4650.75,4497.75,4588.0,1496701
2021-12-02,4575.75,4593.75,4505.5,4514.5,1525201
2021-12-03,4537.5,4607.0,4492.25,4586.25,1578737
2021-12-06,4590.0,4611.5,4531.25,4542.5,1342201
2021-12-07,4685.0,4697.5,4587.5,4594.25,858886
2021-12-08,4699.0,4712.0,4671.75,4695.25,790599
2021-12-09,4667.0,4706.0,4662.5,4697.25,752327
2021-12-10,4711.0,4712.75,4664.5,4668.75,286270
2021-12-13,4668.75,4730.75,4664.5,4712.25,209736
2021-12-14,4637.0,4686.25,4606.25,4672.75,202195
2021-12-15,4709.5,4714.75,4611.25,4637.0,133002
2021-12-16,4668.75,4752.25,4651.25,4713.0,117450
2021-12-17,4636.4599609375,4678.5,4630.0,4675.0,1516623
2021-12-20,4558.5,4621.75,4520.0,4612.5,1304109
2021-12-21,4640.75,4643.25,4565.75,4569.5,1000074
2021-12-22,4686.0,4690.5,4622.5,4642.0,680086
2021-12-23,4715.75,4731.5,4684.75,4689.0,532053
2021-12-27,4782.25,4784.25,4713.25,4716.75,536924
2021-12-28,4778.5,4798.0,4770.5,4781.0,718564
2021-12-29,4784.5,4796.0,4769.25,4780.5,597173
2021-12-30,4772.25,4799.75,4767.0,4784.25,521171
2021-12-31,4758.5,4778.5,4750.75,4773.25,604183
2022-01-03,4786.0,4791.25,4747.25,4770.75,912826
2022-01-04,4784.25,4808.25,4764.5,4785.5,818897
2022-01-05,4692.5,4788.5,4689.5,4783.75,1144930
2022-01-06,4687.5,4715.75,4662.25,4692.5,1149950
2022-01-07,4667.75,4706.0,4653.75,4695.0,1091983
2022-01-10,4662.25,4681.5,4572.75,4671.0,1543129
2022-01-11,4705.0,4707.5,4626.5,4663.0,1151286
2022-01-12,4716.25,4739.5,4694.75,4704.25,1110893
2022-01-13,4652.0,4736.25,4642.5,4719.5,1209688
2022-01-14,4654.75,4667.0,4605.25,4655.0,1447573
2022-01-18,4571.25,4672.0,4559.5,4665.75,1691971
2022-01-19,4524.25,4603.0,4517.5,4577.0,1479022
2022-01-20,4474.75,4594.25,4437.75,4526.0,1481570
2022-01-21,4390.0,4486.75,4381.5,4456.5,1986299
2022-01-24,4403.75,4427.25,4212.5,4388.5,2512146
2022-01-25,4349.0,4406.75,4276.5,4402.75,2015738
2022-01-26,4341.5,4446.75,4292.5,4308.75,1807642
2022-01-27,4317.75,4421.5,4263.25,4344.25,1888644
2022-01-28,4423.25,4425.75,4266.25,4346.5,1738256
2022-01-31,4504.25,4507.75,4395.5,4421.5,1030981
2022-02-01,4535.0,4554.75,4473.75,4493.0,1258883
2022-02-02,4577.25,4586.0,4535.25,4551.75,1155471
2022-02-03,4469.0,4548.75,4461.25,4548.0,1265126
2022-02-04,4492.5,4532.5,4438.75,4520.25,1457004
2022-02-07,4475.75,4514.5,4462.25,4495.5,1157270
2022-02-08,4512.5,4524.0,4456.25,4484.0,1055145
2022-02-09,4577.75,4585.0,4517.5,4518.25,871714
2022-02-10,4497.5,4584.0,4476.0,4583.0,1658972
2022-02-11,4409.5,4520.5,4393.25,4494.5,1672333
2022-02-14,4394.0,4428.0,4354.25,4412.0,1503146
2022-02-15,4464.5,4468.25,4381.75,4396.0,1142485
2022-02-16,4470.0,4485.0,4422.25,4461.0,947284
2022-02-17,4374.5,4475.0,4367.25,4465.75,1171982
2022-02-18,4343.5,4411.5,4321.0,4375.5,1365273
2022-02-22,4300.0,4391.25,4249.75,4326.25,1972051
2022-02-23,4222.0,4345.75,4212.25,4310.5,1387721
2022-02-24,4284.0,4290.25,4101.25,4216.25,2201127
2022-02-25,4380.0,4384.0,4227.75,4267.0,1344715
2022-02-28,4368.0,4385.5,4256.25,4343.25,1855844
2022-03-01,4303.75,4398.5,4275.0,4368.5,1690747
2022-03-02,4381.75,4400.0,4278.25,4308.5,1377005
2022-03-03,4359.25,4418.75,4341.0,4374.0,1526433
2022-03-04,4327.25,4374.25,4281.5,4366.5,1726895
2022-03-07,4198.5,4326.25,4185.25,4311.0,1693738
2022-03-08,4168.75,4275.0,4138.75,4186.75,1948323
2022-03-09,4275.25,4298.25,4150.0,4154.75,1237208
2022-03-10,4257.25,4282.0,4206.25,4279.25,1099631
2022-03-11,4201.5,4335.75,4197.5,4257.5,555067
2022-03-14,4172.0,4253.75,4160.5,4212.25,436064
2022-03-15,4262.0,4271.5,4137.75,4180.25,271282
2022-03-16,4358.0,4375.75,4247.25,4256.0,198962
2022-03-17,4410.25,4415.25,4329.0,4370.0,118232
2022-03-18,4409.35009765625,4409.35009765625,4373.25,4389.5,919620
2022-03-21,4452.25,4473.0,4415.0,4460.25,1151313
2022-03-22,4505.0,4514.75,4433.0,4457.0,923712
2022-03-23,4447.5,4514.0,4444.75,4505.5,1020982
2022-03-24,4512.5,4517.25,4445.75,4449.0,958134
2022-03-25,4536.5,4539.25,4493.5,4516.0,1082889
2022-03-28,4568.0,4572.25,4509.5,4535.25,951907
2022-03-29,4625.5,4631.0,4565.25,4570.25,1120929
2022-03-30,4596.0,4627.75,4574.75,4621.5,897679
2022-03-31,4530.75,4614.25,4526.25,4599.75,1037274
2022-04-01,4539.25,4555.25,4501.25,4542.0,1003041
2022-04-04,4577.75,4579.75,4527.75,4538.0,748079
2022-04-05,4520.25,4588.5,4507.5,4576.0,1046466
2022-04-06,4475.75,4528.25,4444.5,4526.5,1367969
2022-04-07,4496.25,4516.5,4444.5,4471.5,1198572
2022-04-08,4483.5,4519.75,4468.75,4495.0,1047945
2022-04-11,4409.0,4491.25,4403.5,4487.25,1000853
2022-04-12,4393.0,4466.75,4375.5,4410.5,1224971
2022-04-13,4442.25,4449.5,4384.0,4397.0,983278
2022-04-14,4387.5,4455.75,4384.75,4438.75,901574
2022-04-18,4386.75,4406.25,4355.5,4391.5,874146
2022-04-19,4459.25,4467.5,4371.5,4399.25,1031517
2022-04-20,4455.5,4484.25,4432.75,4441.25,1154508
2022-04-21,4390.5,4509.0,4380.0,4468.75,1278120
2022-04-22,4267.25,4393.25,4247.75,4386.0,1400874
2022-04-25,4292.75,4296.5,4195.25,4258.25,1633347
2022-04-26,4170.5,4303.75,4136.5,4293.5,1416096
2022-04-27,4180.25,4236.25,4147.25,4147.25,1706391
2022-04-28,4283.5,4303.5,4182.5,4213.5,1289327
2022-04-29,4127.5,4279.75,4118.75,4247.0,1224997
2022-05-02,4151.0,4165.75,4056.0,4143.75,1664489
2022-05-03,4169.25,4195.5,4128.0,4146.25,1206625
2022-05-04,4295.25,4303.0,4142.75,4171.75,1059342
2022-05-05,4143.25,4300.75,4099.25,4289.25,2042545
2022-05-06,4119.5,4153.25,4062.0,4149.75,2049886
2022-05-09,3987.5,4098.75,3970.25,4087.5,1624396
2022-05-10,3996.75,4065.5,3952.5,3993.25,1991503
2022-05-11,3930.25,4050.5,3923.75,3991.0,1865448
2022-05-12,3927.25,3961.75,3855.0,3941.75,2033429
2022-05-13,4019.75,4036.0,3914.0,3914.0,1274359
2022-05-16,4004.75,4043.5,3979.25,4025.5,1388950
2022-05-17,4084.75,4091.75,4000.25,4001.0,1168820
2022-05-18,3922.75,4095.0,3905.5,4090.5,1383368
2022-05-19,3897.75,3943.75,3856.0,3916.0,1789892
2022-05-20,3899.5,3949.5,3807.5,3900.0,1747752
2022-05-23,3971.75,3982.5,3906.25,3909.5,1501451
2022-05-24,3940.5,3958.5,3871.75,3958.0,1563658
2022-05-25,3976.75,3997.75,3913.5,3949.5,1467047
2022-05-26,4055.75,4073.25,3960.5,3970.25,1083427
2022-05-27,4155.75,4168.25,4041.5,4049.0,1076808
2022-05-31,4131.25,4202.25,4102.75,4164.75,1831661
2022-06-01,4099.0,4165.0,4071.5,4137.75,1479184
2022-06-02,4175.25,4179.0,4072.0,4098.5,1328925
2022-06-03,4107.0,4189.0,4096.75,4177.5,1402510
2022-06-06,4120.5,4168.25,4104.25,4110.25,1246879
2022-06-07,4158.75,4164.25,4075.75,4121.25,1129287
2022-06-08,4114.0,4159.75,4105.0,4151.5,1131305
2022-06-09,4016.25,4144.0,4014.75,4118.25,1474935
2022-06-10,3899.0,4029.25,3895.0,4024.25,875521
2022-06-13,3750.5,3881.25,3732.5,3881.25,668026
2022-06-14,3736.75,3805.0,3705.25,3757.75,420383
2022-06-15,3789.25,3838.75,3720.0,3738.5,290291
2022-06-16,3668.25,3828.75,3638.75,3794.0,229494
2022-06-17,3663.760009765625,3710.5,3663.760009765625,3678.0,1379654
2022-06-21,3767.75,3783.75,3662.0,3683.75,1269326
2022-06-22,3762.75,3805.5,3693.25,3769.0,1381033
2022-06-23,3799.75,3806.0,3735.0,3762.0,1190341
2022-06-24,3916.25,3919.5,3781.25,3785.0,824387
2022-06-27,3903.75,3948.0,3892.5,3915.5,1091308
2022-06-28,3825.5,3950.75,3821.5,3910.25,1170004
2022-06-29,3821.25,3840.75,3801.25,3828.0,1242552
2022-06-30,3789.5,3824.25,3741.0,3823.25,1575573
2022-07-01,3827.25,3833.25,3744.5,3781.5,1324196
2022-07-05,3834.0,3857.25,3743.75,3828.25,1464455
2022-07-06,3848.25,3875.0,3808.75,3837.5,1290253
2022-07-07,3905.0,3914.25,3832.5,3854.75,884871
2022-07-08,3901.25,3922.0,3868.0,3896.0,1030695
2022-07-11,3856.75,3901.0,3849.75,3900.25,1059811
2022-07-12,3823.75,3876.5,3804.5,3862.0,1165892
2022-07-13,3804.5,3869.25,3752.0,3824.0,1553023
2022-07-14,3793.25,3806.0,3723.75,3796.25,1392750
2022-07-15,3865.0,3868.5,3780.5,3796.0,1011922
2022-07-18,3833.75,3909.5,3820.0,3878.5,1149703
2022-07-19,3937.5,3948.0,3834.25,3839.25,1223667
2022-07-20,3962.5,3977.5,3922.5,3946.75,1403855
2022-07-21,4001.25,4004.75,3930.25,3954.0,1513023
2022-07-22,3965.0,4016.25,3941.5,3989.25,1524669
2022-07-25,3970.0,3988.75,3946.25,3967.25,1228338
2022-07-26,3923.25,3964.5,3913.25,3959.25,1198470
2022-07-27,4024.5,4042.75,3939.25,3939.75,1156622
2022-07-28,4073.5,4111.0,3994.5,4021.0,1418436
2022-07-29,4133.5,4144.0,4081.0,4105.0,1291377
2022-08-01,4120.5,4147.25,4097.0,4136.25,1485641
2022-08-02,4093.75,4142.75,4080.5,4120.0,1340247
2022-08-03,4156.25,4170.0,4084.25,4097.75,1221384
2022-08-04,4152.25,4173.25,4136.0,4151.5,1079448
2022-08-05,4146.75,4166.25,4103.5,4152.0,1225771
2022-08-08,4141.75,4188.0,4129.5,4149.0,1234063
2022-08-09,4124.5,4155.5,4113.0,4149.5,1005644
2022-08-10,4210.0,4213.75,4113.75,4129.0,1156072
2022-08-11,4209.75,4260.5,4202.75,4211.0,1252298
2022-08-12,4281.0,4282.75,4208.25,4219.0,842496
2022-08-15,4298.25,4304.5,4249.0,4277.0,830801
2022-08-16,4307.75,4327.5,4278.75,4294.75,1065379
2022-08-17,4276.75,4315.0,4255.0,4308.75,1157054
2022-08-18,4286.5,4295.5,4258.25,4279.5,927144
2022-08-19,4231.5,4288.25,4220.75,4287.5,1074101
2022-08-22,4141.25,4222.5,4131.5,4221.25,993636
2022-08-23,4130.5,4162.0,4118.0,4146.75,1097866
2022-08-24,4142.75,4158.5,4110.5,4129.0,886146
2022-08-25,4201.0,4202.75,4143.0,4149.25,954051
2022-08-26,4059.5,4217.0,4043.0,4196.75,1292734
2022-08-29,4031.25,4064.0,4006.25,4024.5,1266462
2022-08-30,3987.5,4072.75,3964.5,4035.75,1399280
2022-08-31,3956.5,4018.5,3953.0,3987.75,1342949
2022-09-01,3968.75,3971.25,3903.25,3958.25,1360135
2022-09-02,3924.5,4019.25,3906.0,3968.0,1498278
2022-09-06,3910.5,3962.5,3886.5,3929.25,1520018
2022-09-07,3980.0,3988.75,3883.5,3908.5,1196763
2022-09-08,4005.5,4011.5,3942.5,3979.25,1549342
2022-09-09,4067.25,4077.0,4005.75,4010.25,685778
2022-09-12,4110.75,4119.5,4062.25,4076.25,469325
2022-09-13,3931.25,4162.0,3919.75,4118.5,408701
2022-09-14,3947.5,3962.75,3911.25,3939.0,279796
2022-09-15,3902.0,3959.75,3887.5,3955.5,232882
2022-09-16,3871.239990234375,3890.0,3845.75,3890.0,1698060
2022-09-19,3917.25,3927.0,3845.75,3892.0,1589529
2022-09-20,3872.75,3936.25,3843.25,3923.0,1760205
2022-09-21,3806.25,3925.0,3791.75,3878.75,1603255
2022-09-22,3772.0,3833.0,3763.25,3794.25,1715831
2022-09-23,3709.0,3783.75,3660.25,3776.5,1679789
2022-09-26,3670.0,3730.5,3657.5,3704.75,2106309
2022-09-27,3661.0,3732.25,3635.25,3667.75,2078536
2022-09-28,3732.0,3751.25,3613.5,3666.75,1834646
2022-09-29,3654.25,3736.25,3622.25,3730.5,1771818
2022-09-30,3601.5,3693.5,3595.5,3656.75,1779266
2022-10-03,3690.25,3711.5,3571.0,3595.5,1436684
2022-10-04,3803.25,3809.0,3686.25,3695.0,1479065
2022-10-05,3794.0,3820.0,3734.25,3801.5,1274191
2022-10-06,3756.75,3819.5,3749.75,3795.5,1524068
2022-10-07,3653.25,3776.0,3632.25,3745.5,1363836
2022-10-10,3625.25,3667.75,3598.75,3638.75,1440236
2022-10-11,3599.25,3653.25,3579.0,3625.25,1625444
2022-10-12,3588.5,3635.5,3585.25,3607.75,1471904
2022-10-13,3681.75,3697.75,3502.0,3595.0,1924222
2022-10-14,3597.5,3734.0,3591.25,3680.25,1820032
2022-10-17,3689.25,3702.5,3588.5,3591.25,1353247
2022-10-18,3732.75,3777.25,3697.25,3702.25,2002737
2022-10-19,3707.25,3774.25,3677.0,3759.25,1625084
2022-10-20,3675.25,3747.75,3665.75,3708.25,1806578
2022-10-21,3764.0,3774.5,3641.25,3676.5,1919929
2022-10-24,3809.25,3822.0,3736.75,3771.0,1622370
2022-10-25,3870.25,3874.25,3790.0,3803.75,1477922
2022-10-26,3841.0,3897.5,3824.0,3843.25,1681031
2022-10-27,3819.5,3870.75,3757.25,3845.0,1759601
2022-10-28,3911.25,3924.25,3776.75,3796.0,1335826
2022-10-31,3883.0,3914.75,3872.5,3911.75,1310909
2022-11-01,3866.0,3927.75,3852.5,3883.0,1461393
2022-11-02,3768.75,3907.25,3760.25,3862.0,1413500
2022-11-03,3727.75,3782.5,3704.25,3767.25,1556532
2022-11-04,3779.5,3805.75,3709.75,3725.0,2054562
2022-11-07,3815.25,3821.75,3738.25,3755.25,1252534
2022-11-08,3835.25,3867.0,3792.75,3812.75,1425892
2022-11-09,3755.5,3848.75,3750.0,3830.25,1545006
2022-11-10,3961.0,3973.5,3750.0,3756.5,1695239
2022-11-11,4000.25,4009.75,3948.0,3972.75,1470248
2022-11-14,3966.0,4017.5,3964.25,3984.75,1145138
2022-11-15,3999.5,4051.0,3960.0,3975.0,1872579
2022-11-16,3968.5,4016.0,3962.0,3994.25,1136638
2022-11-17,3955.25,3990.5,3912.5,3977.5,1148349
2022-11-18,3974.0,3995.0,3942.5,3961.0,1305174
2022-11-21,3958.0,3982.0,3939.75,3972.25,982652
2022-11-22,4010.25,4013.0,3945.25,3958.5,885864
2022-11-23,4033.0,4039.5,4001.5,4010.0,919169
2022-11-25,4032.5,4049.25,4024.75,4038.75,353379
2022-11-28,3970.25,4023.5,3960.25,4021.25,985460
2022-11-29,3962.0,3990.75,3941.5,3972.0,1171139
2022-11-30,4081.25,4093.5,3942.75,3962.0,1339151
2022-12-01,4081.75,4110.0,4054.25,4093.5,1256318
2022-12-02,4075.5,4085.75,4006.75,4077.5,1283141
2022-12-05,4003.25,4075.5,3987.5,4073.0,1087179
2022-12-06,3945.0,4014.75,3921.5,4006.25,1302364
2022-12-07,3936.75,3961.5,3914.0,3944.0,1313675
2022-12-08,3965.75,3977.25,3916.0,3935.0,1326162
2022-12-09,3936.25,3990.0,3925.0,3964.5,890679
2022-12-12,3991.75,3994.75,3924.5,3933.0,340054
2022-12-13,4022.25,4148.0,3985.0,3987.5,466356
2022-12-14,3998.0,4062.0,3965.25,4020.0,240964
2022-12-15,3897.0,4010.25,3878.5,4006.25,205066
2022-12-16,3871.469970703125,3904.75,3842.0,3890.0,1276282
