Date,Open,High,Low,Close,Adj Close,Volume,50_day_MA,Signal,Pnl
2020-10-23,104.90699768066406,104.90699768066406,104.55000305175781,104.9209976196289,104.9209976196289,0,105.65083984375,-1,0.1999969482421875
2020-10-26,104.70700073242188,105.03900146484375,104.64900207519531,104.68299865722656,104.68299865722656,0,105.61359985351562,-1,-0.0989990234375
2020-10-27,104.80599975585938,104.83000183105469,104.39299774169922,104.83200073242188,104.83200073242188,0,105.58999984741212,-1,0.2649993896484375
2020-10-28,104.54100036621094,104.54199981689453,104.11499786376953,104.54499816894531,104.54499816894531,0,105.57637985229492,-1,0.2220001220703125
2020-10-29,104.31900024414062,104.7020034790039,104.02999877929688,104.31500244140625,104.31500244140625,0,105.54095993041992,-1,-0.2389984130859375
2020-10-30,104.55799865722656,104.72100067138672,104.13899993896484,104.55400085449219,104.55400085449219,0,105.51873992919921,-1,-0.0540008544921875
2020-11-02,104.61199951171875,104.94300079345703,104.61199951171875,104.58000183105469,104.58000183105469,0,105.492919921875,-1,-0.11199951171875
2020-11-03,104.7239990234375,104.8010025024414,104.43699645996094,104.7249984741211,104.7249984741211,0,105.46755996704101,-1,0.2180023193359375
2020-11-04,104.50599670410156,105.34100341796875,104.16100311279297,104.5459976196289,104.5459976196289,0,105.4292399597168,-1,0.06999969482421875
2020-11-05,104.43599700927734,104.44999694824219,103.5739974975586,104.43800354003906,104.43800354003906,0,105.40053985595704,-1,0.839996337890625
2020-11-06,103.59600067138672,103.75800323486328,103.18399810791016,103.60299682617188,103.60299682617188,0,105.33927993774414,-1,0.3560028076171875
2020-11-09,103.23999786376953,105.63600158691406,103.23999786376953,103.25299835205078,103.25299835205078,0,105.29359985351563,-1,-1.9220046997070312
2020-11-10,105.16200256347656,105.47799682617188,104.8219985961914,105.13700103759766,105.13700103759766,0,105.27703994750976,-1,-0.1009979248046875
2020-11-11,105.26300048828125,105.66000366210938,105.01200103759766,105.26000213623047,105.26000213623047,0,105.26501998901367,-1,-0.16100311279296875
2020-11-12,105.42400360107422,105.47100067138672,105.10299682617188,105.41500091552734,105.41500091552734,0,105.24948013305664,0,0.3390045166015625
2020-11-13,105.08499908447266,105.1449966430664,104.61100006103516,105.08999633789062,105.08999633789062,0,105.22936004638672,-1,-0.0
2020-11-16,104.66600036621094,105.09500122070312,104.36499786376953,104.6760025024414,104.6760025024414,0,105.19684005737305,-1,0.17099761962890625
2020-11-17,104.49500274658203,104.56400299072266,104.0739974975586,104.54100036621094,104.54100036621094,0,105.16086013793945,-1,0.34200286865234375
2020-11-18,104.15299987792969,104.15299987792969,103.66400146484375,104.18099975585938,104.18099975585938,0,105.1247201538086,-1,0.24900054931640625
2020-11-19,103.90399932861328,104.2040023803711,103.71900177001953,103.89399719238281,103.89399719238281,0,105.07804016113282,-1,0.11100006103515625
2020-11-20,103.79299926757812,103.90499877929688,103.70600128173828,103.82499694824219,103.82499694824219,0,105.03100021362305,-1,-0.03099822998046875
2020-11-23,103.8239974975586,104.6240005493164,103.68699645996094,103.81700134277344,103.81700134277344,0,104.98494018554688,-1,-0.733001708984375
2020-11-24,104.55699920654297,104.74500274658203,104.14900207519531,104.5250015258789,104.5250015258789,0,104.96120010375977,-1,0.05100250244140625
2020-11-25,104.50599670410156,104.58499908447266,104.26799774169922,104.51300048828125,104.51300048828125,0,104.94370010375977,-1,0.1269989013671875
2020-11-26,104.37899780273438,104.39199829101562,104.22599792480469,104.4000015258789,104.4000015258789,0,104.93029998779296,-1,0.11499786376953125
2020-11-27,104.26399993896484,104.26699829101562,103.90699768066406,104.24199676513672,104.24199676513672,0,104.92179992675781,-1,0.16300201416015625
2020-11-30,104.10099792480469,104.38400268554688,103.83000183105469,104.08200073242188,104.08200073242188,0,104.91313995361328,-1,-0.20000457763671875
2020-12-01,104.3010025024414,104.572998046875,104.18599700927734,104.29900360107422,104.29900360107422,0,104.90477996826172,-1,0.01200103759765625
2020-12-02,104.28900146484375,104.74700164794922,104.2249984741211,104.30899810791016,104.30899810791016,0,104.88917999267578,-1,-0.16699981689453125
2020-12-03,104.45600128173828,104.53299713134766,103.67500305175781,104.45800018310547,104.45800018310547,0,104.8718000793457,-1,0.6320037841796875
2020-12-04,103.8239974975586,104.24199676513672,103.73799896240234,103.822998046875,103.822998046875,0,104.83956008911133,-1,-0.3769989013671875
2020-12-07,104.20099639892578,104.30999755859375,103.92400360107422,104.197998046875,104.197998046875,0,104.81190002441406,-1,0.1929931640625
2020-12-08,104.00800323486328,104.19200134277344,103.95999908447266,103.99800109863281,103.99800109863281,0,104.78328002929688,-1,-0.125
2020-12-09,104.13300323486328,104.3010025024414,104.0530014038086,104.13500213623047,104.13500213623047,0,104.75266006469727,-1,-0.15399932861328125
2020-12-10,104.28700256347656,104.5739974975586,104.23200225830078,104.27200317382812,104.27200317382812,0,104.72942016601563,-1,0.1190032958984375
2020-12-11,104.16799926757812,104.16799926757812,103.82599639892578,104.18199920654297,104.18199920654297,0,104.70150009155273,-1,0.20600128173828125
2020-12-14,103.96199798583984,104.08300018310547,103.51399993896484,103.93900299072266,103.93900299072266,0,104.67003997802735,-1,-0.0500030517578125
2020-12-15,104.01200103759766,104.14700317382812,103.68099975585938,104.01000213623047,104.01000213623047,0,104.63578002929688,-1,0.36100006103515625
2020-12-16,103.6510009765625,103.70999908447266,103.26200103759766,103.63400268554688,103.63400268554688,0,104.5960400390625,-1,0.18700408935546875
2020-12-17,103.46399688720703,103.54900360107422,102.89399719238281,103.4749984741211,103.4749984741211,0,104.54585998535157,-1,0.31499481201171875
2020-12-18,103.14900207519531,103.58999633789062,103.12899780273438,103.13099670410156,103.13099670410156,0,104.48841995239258,-1,-0.32399749755859375
2020-12-21,103.4729995727539,103.88500213623047,103.25700378417969,103.45700073242188,103.45700073242188,0,104.44511993408203,-1,0.1360015869140625
2020-12-22,103.33699798583984,103.72200012207031,103.27899932861328,103.33999633789062,103.33999633789062,0,104.40489990234374,-1,-0.19000244140625
2020-12-23,103.5270004272461,103.63500213623047,103.36299896240234,103.53399658203125,103.53399658203125,0,104.36595993041992,-1,0.0019989013671875
2020-12-24,103.5250015258789,103.75599670410156,103.5,103.552001953125,103.552001953125,0,104.3336799621582,-1,-0.09600067138671875
2020-12-25,103.62100219726562,103.65499877929688,103.21399688720703,103.65299987792969,103.65299987792969,0,104.29899993896484,-1,0.095001220703125
2020-12-28,103.5260009765625,103.89399719238281,103.4000015258789,103.53299713134766,103.53299713134766,0,104.26075988769531,-1,-0.16500091552734375
2020-12-29,103.69100189208984,103.79100036621094,103.46600341796875,103.68900299072266,103.68900299072266,0,104.22517990112304,-1,0.13899993896484375
2020-12-30,103.552001953125,103.56999969482422,102.96299743652344,103.55899810791016,103.55899810791016,0,104.18671997070312,-1,0.417999267578125
2020-12-31,103.13400268554688,103.27899932861328,103.00299835205078,103.12100219726562,103.12100219726562,0,104.1563800048828,-1,
